id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
408,Regional Indian Superstitions and Beliefs,Creativity,8–10,1,Hinglish,God cares about park clean-ups; practice Honesty: Helping serve langar at a gurudwara.,Helping serve langar at a gurudwara,Proverbs 15:1,A gentle answer turns away wrath.,Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. Helping serve langar at a gurudwara ke dauran park clean-ups mein honesty dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Plant a seed and write a care plan.,What is one way to show honesty during park clean-ups?,By practicing helping serve langar at a gurudwara and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
409,Regional Indian Superstitions and Beliefs,School,10–12,3,Hinglish,God cares about library hour; practice Courage: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Planting a tulsi and watering daily ke dauran library hour mein courage dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Write two sentences on how to apply this today.,What is one way to show courage during library hour?,"By practicing planting a tulsi and watering daily and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
410,Regional Indian Superstitions and Beliefs,Creativity,8–10,1,English,God cares about festival time; practice Courage: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. During festival time, practice courage. Tying rakhi to show sibling care is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show courage during festival time?,"By practicing tying rakhi to show sibling care and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
411,Regional Indian Superstitions and Beliefs,Family,8–10,1,Hinglish,Show Humility when you morning assembly: Sharing prasad after worship.,Sharing prasad after worship,Proverbs 3:5,Trust in the Lord with all your heart.,Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Sharing prasad after worship ke dauran morning assembly mein humility dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Write two sentences on how to apply this today.,What is one way to show humility during morning assembly?,By practicing sharing prasad after worship and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
412,Regional Indian Superstitions and Beliefs,Travel,10–12,3,English,God cares about homework time; practice Gratitude: Lighting a diya in the evening.,Lighting a diya in the evening,Proverbs 22:1,A good name is more desirable than great riches.,"During homework time, practice gratitude. Lighting a diya in the evening is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show gratitude during homework time?,By practicing lighting a diya in the evening and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
413,Regional Indian Superstitions and Beliefs,Work,8–10,2,English,God cares about school line; practice Respect: Making rangoli at the doorstep.,Making rangoli at the doorstep,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. During school line, practice respect. Making rangoli at the doorstep is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show respect during school line?,"By practicing making rangoli at the doorstep and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
414,Regional Indian Superstitions and Beliefs,Travel,10–12,3,English,Show Gratitude when you temple/church visits: Sharing prasad after worship.,Sharing prasad after worship,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During temple/church visits, practice gratitude. Sharing prasad after worship is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show gratitude during temple/church visits?,"By practicing sharing prasad after worship and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
415,Regional Indian Superstitions and Beliefs,School,8–10,1,Hinglish,Show Mercy when you playground games: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Planting a tulsi and watering daily ke dauran playground games mein mercy dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Plant a seed and write a care plan.,What is one way to show mercy during playground games?,"By practicing planting a tulsi and watering daily and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
416,Regional Indian Superstitions and Beliefs,Creativity,10–12,3,Hinglish,God cares about temple/church visits; practice Courage: Reading a moral story at bedtime.,Reading a moral story at bedtime,Proverbs 15:1,A gentle answer turns away wrath.,Reading a moral story at bedtime ke dauran temple/church visits mein courage dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Make a thank-you card for a helper.,What is one way to show courage during temple/church visits?,By practicing reading a moral story at bedtime and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
417,Regional Indian Superstitions and Beliefs,Health,10–12,3,Hinglish,God cares about market visits; practice Kindness: Lighting a diya in the evening.,Lighting a diya in the evening,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. Lighting a diya in the evening ke dauran market visits mein kindness dikhana seekhein. Buzurgon ko pranam karna chahiye.,Make a thank-you card for a helper.,What is one way to show kindness during market visits?,"By practicing lighting a diya in the evening and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
418,Regional Indian Superstitions and Beliefs,Helping,10–12,1,Hinglish,Show Hard work when you library hour: Helping serve langar at a gurudwara.,Helping serve langar at a gurudwara,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Helping serve langar at a gurudwara ke dauran library hour mein hard work dikhana seekhein. Buzurgon ko pranam karna chahiye.,Draw a comic showing the lesson.,What is one way to show hard work during library hour?,"By practicing helping serve langar at a gurudwara and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
419,Regional Indian Superstitions and Beliefs,Festival,10–12,2,Hinglish,Be Respect in school line: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 15:1,A gentle answer turns away wrath.,Planting a tulsi and watering daily ke dauran school line mein respect dikhana seekhein. Buzurgon ko pranam karna chahiye.,Make a thank-you card for a helper.,What is one way to show respect during school line?,By practicing planting a tulsi and watering daily and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
420,Regional Indian Superstitions and Beliefs,Helping,8–10,3,Hinglish,God cares about family meals; practice Humility: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. Gifting fruits when visiting someone ke dauran family meals mein humility dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Draw a comic showing the lesson.,What is one way to show humility during family meals?,"By practicing gifting fruits when visiting someone and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
421,Regional Indian Superstitions and Beliefs,Honesty,10–12,3,Hinglish,Be Self-control in rainy season: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Proverbs 15:1,A gentle answer turns away wrath.,Tying rakhi to show sibling care ke dauran rainy season mein self-control dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Make a thank-you card for a helper.,What is one way to show self-control during rainy season?,By practicing tying rakhi to show sibling care and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
422,Regional Indian Superstitions and Beliefs,School,6–8,3,Hinglish,"In sports practice, choose Kindness: Fasting with family and breaking together.",Fasting with family and breaking together,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Fasting with family and breaking together ke dauran sports practice mein kindness dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Make a thank-you card for a helper.,What is one way to show kindness during sports practice?,"By practicing fasting with family and breaking together and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
423,Regional Indian Superstitions and Beliefs,Festival,8–10,1,English,Be Stewardship in morning assembly: Making rangoli at the doorstep.,Making rangoli at the doorstep,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During morning assembly, practice stewardship. Making rangoli at the doorstep is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show stewardship during morning assembly?,"By practicing making rangoli at the doorstep and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
424,Regional Indian Superstitions and Beliefs,Health,8–10,2,Hinglish,Show Peacemaking when you rainy season: Fasting with family and breaking together.,Fasting with family and breaking together,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. Fasting with family and breaking together ke dauran rainy season mein peacemaking dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Write two sentences on how to apply this today.,What is one way to show peacemaking during rainy season?,"By practicing fasting with family and breaking together and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
425,Regional Indian Superstitions and Beliefs,Sports,6–8,3,Hinglish,Show Kindness when you sports practice: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Proverbs 22:1,A good name is more desirable than great riches.,Planting a tulsi and watering daily ke dauran sports practice mein kindness dikhana seekhein. Buzurgon ko pranam karna chahiye.,Draw a comic showing the lesson.,What is one way to show kindness during sports practice?,By practicing planting a tulsi and watering daily and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
426,Regional Indian Superstitions and Beliefs,Travel,10–12,3,English,Show Peacemaking when you rainy season: Listening to grandparents’ stories.,Listening to grandparents’ stories,Proverbs 3:5,Trust in the Lord with all your heart.,"During rainy season, practice peacemaking. Listening to grandparents’ stories is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show peacemaking during rainy season?,By practicing listening to grandparents’ stories and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
427,Regional Indian Superstitions and Beliefs,Civics,6–8,1,English,Show Hard work when you temple/church visits: Helping serve langar at a gurudwara.,Helping serve langar at a gurudwara,Proverbs 15:1,A gentle answer turns away wrath.,"During temple/church visits, practice hard work. Helping serve langar at a gurudwara is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show hard work during temple/church visits?,By practicing helping serve langar at a gurudwara and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
428,Regional Indian Superstitions and Beliefs,Respect,6–8,3,English,"In festival time, choose Gratitude: Fasting with family and breaking together.",Fasting with family and breaking together,Psalm 24:1,"The earth is the Lord’s, and everything in it.","Some families practice: Offering water to a guest. Practice hospitality and generosity. During festival time, practice gratitude. Fasting with family and breaking together is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show gratitude during festival time?,"By practicing fasting with family and breaking together and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
429,Regional Indian Superstitions and Beliefs,Helping,8–10,1,English,God cares about music practice; practice Hard work: Helping serve langar at a gurudwara.,Helping serve langar at a gurudwara,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During music practice, practice hard work. Helping serve langar at a gurudwara is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show hard work during music practice?,"By practicing helping serve langar at a gurudwara and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
430,Regional Indian Superstitions and Beliefs,Helping,10–12,1,English,Show Humility when you classroom chores: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Proverbs 15:1,A gentle answer turns away wrath.,"During classroom chores, practice humility. Tying rakhi to show sibling care is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show humility during classroom chores?,By practicing tying rakhi to show sibling care and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
431,Regional Indian Superstitions and Beliefs,Travel,6–8,2,English,"In playground games, choose Peacemaking: Reading a moral story at bedtime.",Reading a moral story at bedtime,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During playground games, practice peacemaking. Reading a moral story at bedtime is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show peacemaking during playground games?,"By practicing reading a moral story at bedtime and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
432,Regional Indian Superstitions and Beliefs,Sports,6–8,2,Hinglish,Be Hard work in family meals: Sharing prasad after worship.,Sharing prasad after worship,Matthew 7:12,Do to others what you would have them do to you.,Sharing prasad after worship ke dauran family meals mein hard work dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Design a poster about the verse.,What is one way to show hard work during family meals?,By practicing sharing prasad after worship and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
433,Regional Indian Superstitions and Beliefs,Health,6–8,3,English,Show Honesty when you homework time: Lighting a diya in the evening.,Lighting a diya in the evening,Matthew 7:12,Do to others what you would have them do to you.,"During homework time, practice honesty. Lighting a diya in the evening is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show honesty during homework time?,By practicing lighting a diya in the evening and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
434,Regional Indian Superstitions and Beliefs,Sports,8–10,1,Hinglish,Be Hard work in bus rides: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Proverbs 15:1,A gentle answer turns away wrath.,Tying rakhi to show sibling care ke dauran bus rides mein hard work dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Make a thank-you card for a helper.,What is one way to show hard work during bus rides?,By practicing tying rakhi to show sibling care and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
435,Regional Indian Superstitions and Beliefs,Civics,10–12,3,Hinglish,God cares about playground games; practice Hard work: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Proverbs 22:1,A good name is more desirable than great riches.,Some families practice: Offering water to a guest. Practice hospitality and generosity. Gifting fruits when visiting someone ke dauran playground games mein hard work dikhana seekhein. Buzurgon ko pranam karna chahiye.,Act out a short skit with friends.,What is one way to show hard work during playground games?,By practicing gifting fruits when visiting someone and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
436,Regional Indian Superstitions and Beliefs,Sports,8–10,2,Hinglish,Show Humility when you bus rides: Bringing mithai to celebrate good news.,Bringing mithai to celebrate good news,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Bringing mithai to celebrate good news ke dauran bus rides mein humility dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Write two sentences on how to apply this today.,What is one way to show humility during bus rides?,"By practicing bringing mithai to celebrate good news and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
437,Regional Indian Superstitions and Beliefs,Technology,10–12,1,English,"In market visits, choose Hard work: Sharing prasad after worship.",Sharing prasad after worship,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During market visits, practice hard work. Sharing prasad after worship is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show hard work during market visits?,"By practicing sharing prasad after worship and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
438,Regional Indian Superstitions and Beliefs,Nature,6–8,1,English,God cares about rainy season; practice Gratitude: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. During rainy season, practice gratitude. Touching elders’ feet (pranam) is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show gratitude during rainy season?,"By practicing touching elders’ feet (pranam) and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
439,Regional Indian Superstitions and Beliefs,Helping,10–12,3,Hinglish,God cares about bus rides; practice Respect: Fasting with family and breaking together.,Fasting with family and breaking together,Proverbs 22:1,A good name is more desirable than great riches.,Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Fasting with family and breaking together ke dauran bus rides mein respect dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Write two sentences on how to apply this today.,What is one way to show respect during bus rides?,By practicing fasting with family and breaking together and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
440,Regional Indian Superstitions and Beliefs,Creativity,8–10,1,Hinglish,Show Mercy when you bus rides: Bringing mithai to celebrate good news.,Bringing mithai to celebrate good news,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. Bringing mithai to celebrate good news ke dauran bus rides mein mercy dikhana seekhein. Buzurgon ko pranam karna chahiye.,Make a thank-you card for a helper.,What is one way to show mercy during bus rides?,"By practicing bringing mithai to celebrate good news and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
441,Regional Indian Superstitions and Beliefs,Nature,10–12,1,English,Be Respect in playground games: Fasting with family and breaking together.,Fasting with family and breaking together,Psalm 24:1,"The earth is the Lord’s, and everything in it.","During playground games, practice respect. Fasting with family and breaking together is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show respect during playground games?,"By practicing fasting with family and breaking together and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
442,Regional Indian Superstitions and Beliefs,Helping,6–8,1,English,"In bus rides, choose Mercy: Planting a tulsi and watering daily.",Planting a tulsi and watering daily,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During bus rides, practice mercy. Planting a tulsi and watering daily is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show mercy during bus rides?,"By practicing planting a tulsi and watering daily and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
443,Regional Indian Superstitions and Beliefs,Travel,8–10,3,English,Show Hard work when you music practice: Keeping the temple area clean.,Keeping the temple area clean,Proverbs 22:1,A good name is more desirable than great riches.,"During music practice, practice hard work. Keeping the temple area clean is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show hard work during music practice?,By practicing keeping the temple area clean and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
444,Regional Indian Superstitions and Beliefs,Respect,10–12,2,English,Show Kindness when you school line: Keeping shoes outside before entering.,Keeping shoes outside before entering,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","During school line, practice kindness. Keeping shoes outside before entering is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show kindness during school line?,"By practicing keeping shoes outside before entering and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
445,Regional Indian Superstitions and Beliefs,Travel,10–12,1,Hinglish,"In library hour, choose Humility: Fasting with family and breaking together.",Fasting with family and breaking together,Proverbs 3:5,Trust in the Lord with all your heart.,Fasting with family and breaking together ke dauran library hour mein humility dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Make a thank-you card for a helper.,What is one way to show humility during library hour?,By practicing fasting with family and breaking together and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
446,Regional Indian Superstitions and Beliefs,Health,6–8,2,English,"In bus rides, choose Humility: Making rangoli at the doorstep.",Making rangoli at the doorstep,Proverbs 15:1,A gentle answer turns away wrath.,"During bus rides, practice humility. Making rangoli at the doorstep is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show humility during bus rides?,By practicing making rangoli at the doorstep and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
447,Regional Indian Superstitions and Beliefs,Nature,10–12,2,English,Show Courage when you festival time: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Proverbs 15:1,A gentle answer turns away wrath.,"During festival time, practice courage. Touching elders’ feet (pranam) is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show courage during festival time?,By practicing touching elders’ feet (pranam) and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
448,Regional Indian Superstitions and Beliefs,School,8–10,2,Hinglish,God cares about family meals; practice Gratitude: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.",Touching elders’ feet (pranam) ke dauran family meals mein gratitude dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Design a poster about the verse.,What is one way to show gratitude during family meals?,"By practicing touching elders’ feet (pranam) and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
449,Regional Indian Superstitions and Beliefs,Festival,10–12,2,Hinglish,Be Kindness in family meals: Keeping the temple area clean.,Keeping the temple area clean,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Keeping the temple area clean ke dauran family meals mein kindness dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Draw a comic showing the lesson.,What is one way to show kindness during family meals?,"By practicing keeping the temple area clean and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
450,Regional Indian Superstitions and Beliefs,Respect,10–12,3,English,Show Hard work when you morning assembly: Making rangoli at the doorstep.,Making rangoli at the doorstep,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. During morning assembly, practice hard work. Making rangoli at the doorstep is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show hard work during morning assembly?,"By practicing making rangoli at the doorstep and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
451,Regional Indian Superstitions and Beliefs,Honesty,6–8,3,English,God cares about market visits; practice Humility: Sharing prasad after worship.,Sharing prasad after worship,Proverbs 15:1,A gentle answer turns away wrath.,"During market visits, practice humility. Sharing prasad after worship is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show humility during market visits?,By practicing sharing prasad after worship and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
452,Regional Indian Superstitions and Beliefs,Helping,10–12,2,English,"In rainy season, choose Respect: Making rangoli at the doorstep.",Making rangoli at the doorstep,Proverbs 22:1,A good name is more desirable than great riches.,"During rainy season, practice respect. Making rangoli at the doorstep is a simple way to show care for others.",Design a poster about the verse.,What is one way to show respect during rainy season?,By practicing making rangoli at the doorstep and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
453,Regional Indian Superstitions and Beliefs,Health,6–8,3,English,God cares about morning assembly; practice Honesty: Keeping the temple area clean.,Keeping the temple area clean,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. During morning assembly, practice honesty. Keeping the temple area clean is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show honesty during morning assembly?,"By practicing keeping the temple area clean and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
454,Regional Indian Superstitions and Beliefs,School,10–12,2,English,Show Stewardship when you school line: Reading a moral story at bedtime.,Reading a moral story at bedtime,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During school line, practice stewardship. Reading a moral story at bedtime is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show stewardship during school line?,"By practicing reading a moral story at bedtime and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
455,Regional Indian Superstitions and Beliefs,Festival,10–12,3,English,"In temple/church visits, choose Gratitude: Planting a tulsi and watering daily.",Planting a tulsi and watering daily,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. During temple/church visits, practice gratitude. Planting a tulsi and watering daily is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show gratitude during temple/church visits?,"By practicing planting a tulsi and watering daily and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
456,Regional Indian Superstitions and Beliefs,Honesty,10–12,2,English,Be Peacemaking in sports practice: Listening to grandparents’ stories.,Listening to grandparents’ stories,Proverbs 15:1,A gentle answer turns away wrath.,"Some families practice: Offering water to a guest. Practice hospitality and generosity. During sports practice, practice peacemaking. Listening to grandparents’ stories is a simple way to show care for others.",Design a poster about the verse.,What is one way to show peacemaking during sports practice?,By practicing listening to grandparents’ stories and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
457,Regional Indian Superstitions and Beliefs,Respect,6–8,3,Hinglish,God cares about music practice; practice Gratitude: Making rangoli at the doorstep.,Making rangoli at the doorstep,Proverbs 15:1,A gentle answer turns away wrath.,Making rangoli at the doorstep ke dauran music practice mein gratitude dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Write two sentences on how to apply this today.,What is one way to show gratitude during music practice?,By practicing making rangoli at the doorstep and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
458,Regional Indian Superstitions and Beliefs,Travel,10–12,1,Hinglish,"In park clean-ups, choose Respect: Listening to grandparents’ stories.",Listening to grandparents’ stories,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.",Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. Listening to grandparents’ stories ke dauran park clean-ups mein respect dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Start a 7‑day kindness chart at home.,What is one way to show respect during park clean-ups?,"By practicing listening to grandparents’ stories and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
459,Regional Indian Superstitions and Beliefs,Work,8–10,2,English,God cares about bus rides; practice Honesty: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Matthew 7:12,Do to others what you would have them do to you.,"During bus rides, practice honesty. Planting a tulsi and watering daily is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show honesty during bus rides?,By practicing planting a tulsi and watering daily and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
460,Regional Indian Superstitions and Beliefs,School,8–10,1,English,God cares about festival time; practice Hard work: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.","Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. During festival time, practice hard work. Tying rakhi to show sibling care is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show hard work during festival time?,"By practicing tying rakhi to show sibling care and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
461,Regional Indian Superstitions and Beliefs,Travel,8–10,2,Hinglish,Be Respect in sports practice: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Micah 6:8,"Act justly, love mercy, and walk humbly with your God.",Some families practice: Offering water to a guest. Practice hospitality and generosity. Touching elders’ feet (pranam) ke dauran sports practice mein respect dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Draw a comic showing the lesson.,What is one way to show respect during sports practice?,"By practicing touching elders’ feet (pranam) and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
462,Regional Indian Superstitions and Beliefs,Creativity,10–12,3,Hinglish,God cares about market visits; practice Respect: Touching elders’ feet (pranam).,Touching elders’ feet (pranam),Proverbs 22:1,A good name is more desirable than great riches.,Touching elders’ feet (pranam) ke dauran market visits mein respect dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Create a recycling checklist for your class.,What is one way to show respect during market visits?,By practicing touching elders’ feet (pranam) and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
463,Regional Indian Superstitions and Beliefs,Technology,10–12,3,English,Show Stewardship when you library hour: Making rangoli at the doorstep.,Making rangoli at the doorstep,Proverbs 3:5,Trust in the Lord with all your heart.,"During library hour, practice stewardship. Making rangoli at the doorstep is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show stewardship during library hour?,By practicing making rangoli at the doorstep and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
